Probe run started 2026-04-22T22:21:53.368794+00:00

=== [1/74] WiiStream (http://www.wiistream.com) ===
API ashby https://api.ashbyhq.com/posting-api/job-board/punditarena -> 404
API workable https://apply.workable.com/api/v3/accounts/punditarena/jobs -> 403
POST (workday) https://instat-sport.wd5.myworkdayjobs.com/wday/cxs/instat-sport/instat-sport-jobs/jobs -> 422
API breezy https://volograms.breezy.hr/json -> 200
API breezy https://volograms.breezy.hr/json -> ERROR Expecting value: line 1 column 1 (char 0)

=== SECOND PASS [25/36] TeamTalk (http://www.teamtalk.com) ===
API breezy https://sports-events-365.breezy.hr/json -> 200
API breezy https://sports-events-365.breezy.hr/json -> ERROR Expecting value: line 1 column 1 (char 0)

=== SECOND PASS [26/36] Thrive Global (http://www.thriveglobal.com) ===
API teamtailor https://punditarena.teamtailor.com/jobs.json -> 404
API breezy https://gamegolf.breezy.hr/json -> 200
API breezy https://gamegolf.breezy.hr/json -> ERROR Expecting value: line 1 column 1 (char 0)

=== SECOND PASS [27/36] Eventmaster (http://www.eventmaster.ie) ===
GET https://careers.thriveglobal.com -> ERROR ClientConnectorDNSError: Cannot connect to host careers.thriveglobal.com:443 ssl:default [getaddrinfo failed]
GET https://careers.thriveglobal.com/jobs -> ERROR ClientConnectorDNSError: Cannot connect to host careers.thriveglobal.com:443 ssl:default [getaddrinfo failed]
GET https://careers.teamtalk.com -> ERROR ClientConnectorDNSError: Cannot connect to host careers.teamtalk.com:443 ssl:default [getaddrinfo failed]
GET https://careers.teamtalk.com/jobs -> ERROR ClientConnectorDNSError: Cannot connect to host careers.teamtalk.com:443 ssl:default [getaddrinfo failed]
GET https://careers.nutritics.com -> 200  final=https://www.nutritics.com/en/
GET https://careers.eventmaster.ie -> ERROR ClientConnectorDNSError: Cannot connect to host careers.eventmaster.ie:443 ssl:default [getaddrinfo failed]
GET https://jobs.thriveglobal.com -> ERROR ClientConnectorDNSError: Cannot connect to host jobs.thriveglobal.com:443 ssl:default [getaddrinfo failed]
GET https://jobs.thriveglobal.com/all -> ERROR ClientConnectorDNSError: Cannot connect to host jobs.thriveglobal.com:443 ssl:default [getaddrinfo failed]
GET https://careers.eventmaster.ie/jobs -> ERROR ClientConnectorDNSError: Cannot connect to host careers.eventmaster.ie:443 ssl:default [getaddrinfo failed]
GET https://jobs.teamtalk.com -> ERROR ClientConnectorDNSError: Cannot connect to host jobs.teamtalk.com:443 ssl:default [getaddrinfo failed]
GET https://jobs.teamtalk.com/all -> ERROR ClientConnectorDNSError: Cannot connect to host jobs.teamtalk.com:443 ssl:default [getaddrinfo failed]
GET https://jobs.eventmaster.ie -> ERROR ClientConnectorDNSError: Cannot connect to host jobs.eventmaster.ie:443 ssl:default [getaddrinfo failed]
GET https://jobs.eventmaster.ie/all -> ERROR ClientConnectorDNSError: Cannot connect to host jobs.eventmaster.ie:443 ssl:default [getaddrinfo failed]
  SKIP (usability check failed): https://www.nutritics.com/en/
API recruitee https://punditarena.recruitee.com/api/offers/ -> 404
API breezy https://brsgolf.breezy.hr/json -> 200
API breezy https://brsgolf.breezy.hr/json -> ERROR Expecting value: line 1 column 1 (char 0)
POST (workday) https://instat-sport.wd5.myworkdayjobs.com/wday/cxs/instat-sport/careers/jobs -> 422
GET https://careers.nutritics.com/jobs -> 404  final=https://www.careers.nutritics.com/jobs
GET https://careers.blizzard.com/jobs -> 200  final=https://careers.blizzard.com/global/en
POST (workday) https://instat-sport.wd5.myworkdayjobs.com/wday/cxs/instat-sport/jobs/jobs -> 422
GET https://www.teamtalk.com/careers/ -> 404  final=https://www.teamtalk.com/careers/
GET https://www.eventmaster.ie/careers/ -> 404  final=https://eventmaster.ie/careers/
API greenhouse https://boards-api.greenhouse.io/v1/boards/instat-sport/jobs -> 404
GET https://www.eventmaster.ie/jobs/ -> 404  final=https://eventmaster.ie/jobs/
GET https://www.thriveglobal.com/careers/ -> 200  final=https://thriveglobal.com/careers
POST (workday) https://brs-golf.wd1.myworkdayjobs.com/wday/cxs/brs-golf/brs-golf/jobs -> 422
GET https://www.eventmaster.ie/join/ -> 404  final=https://eventmaster.ie/join/
GET https://www.eventmaster.ie/join-us/ -> 404  final=https://eventmaster.ie/join-us/
GET https://www.eventmaster.ie/work-with-us/ -> 404  final=https://eventmaster.ie/work-with-us/
API lever https://api.lever.co/v0/postings/instat-sport?mode=json -> 404
POST (workday) https://brs-golf.wd1.myworkdayjobs.com/wday/cxs/brs-golf/brs-golfjobs/jobs -> 422
GET https://www.eventmaster.ie/open-positions/ -> 404  final=https://eventmaster.ie/open-positions/
GET https://www.teamtalk.com/jobs/ -> 404  final=https://www.teamtalk.com/jobs/
GET https://www.eventmaster.ie/hiring/ -> 404  final=https://eventmaster.ie/hiring/
GET https://www.teamtalk.com/join/ -> 404  final=https://www.teamtalk.com/join/
GET https://www.thriveglobal.com/jobs/ -> 404  final=https://thriveglobal.com/jobs
GET https://www.eventmaster.ie/team/careers/ -> 404  final=https://eventmaster.ie/team/careers/
GET https://www.teamtalk.com/join-us/ -> 404  final=https://www.teamtalk.com/join-us/
API ashby https://api.ashbyhq.com/posting-api/job-board/instat-sport -> 404
POST (workday) https://brs-golf.wd1.myworkdayjobs.com/wday/cxs/brs-golf/brs-golf-jobs/jobs -> 422
GET https://www.eventmaster.ie/about/careers/ -> 404  final=https://eventmaster.ie/about/careers/
GET https://www.eventmaster.ie/company/careers/ -> 404  final=https://eventmaster.ie/company/careers/
API workable https://apply.workable.com/api/v3/accounts/instat-sport/jobs -> 403
API personio https://punditarena.jobs.personio.com/search.json -> 403
GET https://www.thriveglobal.com/join/ -> 404  final=https://thriveglobal.com/join
POST (workday) https://brs-golf.wd1.myworkdayjobs.com/wday/cxs/brs-golf/careers/jobs -> 422
API teamtailor https://instat-sport.teamtailor.com/jobs.json -> 404
GET https://jobs.nutritics.com -> 200  final=https://www.nutritics.com/en/
GET https://jobs.blizzard.com -> 200  final=https://careers.blizzard.com/global/en
POST (workday) https://brs-golf.wd1.myworkdayjobs.com/wday/cxs/brs-golf/jobs/jobs -> 422
  SKIP (usability check failed): https://www.nutritics.com/en/
GET https://www.teamtalk.com/work-with-us/ -> 404  final=https://www.teamtalk.com/work-with-us/
API recruitee https://instat-sport.recruitee.com/api/offers/ -> 404
GET https://www.thriveglobal.com/join-us/ -> 404  final=https://thriveglobal.com/join-us
API bamboohr https://punditarena.bamboohr.com/careers/list -> 200
API bamboohr https://punditarena.bamboohr.com/careers/list -> ERROR Expecting value: line 1 column 1 (char 0)
POST (workday) https://brs-golf.wd2.myworkdayjobs.com/wday/cxs/brs-golf/brs-golf/jobs -> ERROR Cannot connect to host brs-golf.wd2.myworkdayjobs.com:443 ssl:default [getaddrinfo failed]
POST (workday) https://brs-golf.wd2.myworkdayjobs.com/wday/cxs/brs-golf/brs-golfjobs/jobs -> ERROR Cannot connect to host brs-golf.wd2.myworkdayjobs.com:443 ssl:default [getaddrinfo failed]
POST (workday) https://brs-golf.wd2.myworkdayjobs.com/wday/cxs/brs-golf/brs-golf-jobs/jobs -> ERROR Cannot connect to host brs-golf.wd2.myworkdayjobs.com:443 ssl:default [getaddrinfo failed]
POST (workday) https://brs-golf.wd2.myworkdayjobs.com/wday/cxs/brs-golf/careers/jobs -> ERROR Cannot connect to host brs-golf.wd2.myworkdayjobs.com:443 ssl:default [getaddrinfo failed]
POST (workday) https://brs-golf.wd2.myworkdayjobs.com/wday/cxs/brs-golf/jobs/jobs -> ERROR Cannot connect to host brs-golf.wd2.myworkdayjobs.com:443 ssl:default [getaddrinfo failed]
GET https://jobs.nutritics.com/all -> 404  final=https://www.jobs.nutritics.com/all
POST (workday) https://eventmaster.wd1.myworkdayjobs.com/wday/cxs/eventmaster/eventmaster/jobs -> 422
GET https://www.nutritics.com/careers/ -> 404  final=https://www.nutritics.com/careers/
GET https://www.nutritics.com/jobs/ -> 404  final=https://www.nutritics.com/jobs/
POST (workday) https://brs-golf.wd3.myworkdayjobs.com/wday/cxs/brs-golf/brs-golf/jobs -> 422
GET https://www.thriveglobal.com/work-with-us/ -> 404  final=https://thriveglobal.com/work-with-us
GET https://www.nutritics.com/join/ -> 404  final=https://www.nutritics.com/join/
POST (workday) https://brs-golf.wd3.myworkdayjobs.com/wday/cxs/brs-golf/brs-golfjobs/jobs -> 422
GET https://www.nutritics.com/join-us/ -> 404  final=https://www.nutritics.com/join-us/
GET https://www.nutritics.com/work-with-us/ -> 404  final=https://www.nutritics.com/work-with-us/
GET https://www.teamtalk.com/open-positions/ -> 404  final=https://www.teamtalk.com/open-positions/
POST (workday) https://brs-golf.wd3.myworkdayjobs.com/wday/cxs/brs-golf/brs-golf-jobs/jobs -> 422
GET https://www.nutritics.com/open-positions/ -> 404  final=https://www.nutritics.com/open-positions/
GET https://www.thriveglobal.com/open-positions/ -> 404  final=https://thriveglobal.com/open-positions
GET https://www.nutritics.com/hiring/ -> 404  final=https://www.nutritics.com/hiring/
POST (workday) https://brs-golf.wd3.myworkdayjobs.com/wday/cxs/brs-golf/careers/jobs -> 422
GET https://www.teamtalk.com/hiring/ -> 404  final=https://www.teamtalk.com/hiring/
POST (workday) https://eventmaster.wd1.myworkdayjobs.com/wday/cxs/eventmaster/eventmasterjobs/jobs -> 422
GET https://www.teamtalk.com/team/careers/ -> 404  final=https://www.teamtalk.com/team/careers/
GET https://www.nutritics.com/team/careers/ -> 404  final=https://www.nutritics.com/team/careers/
POST (workday) https://brs-golf.wd3.myworkdayjobs.com/wday/cxs/brs-golf/jobs/jobs -> 422
GET https://www.nutritics.com/about/careers/ -> 404  final=https://www.nutritics.com/about/careers/
API breezy https://punditarena.breezy.hr/json -> 200
API breezy https://punditarena.breezy.hr/json -> ERROR Expecting value: line 1 column 1 (char 0)
POST (workday) https://eventmaster.wd1.myworkdayjobs.com/wday/cxs/eventmaster/eventmaster-jobs/jobs -> 422
GET https://www.nutritics.com/company/careers/ -> 404  final=https://www.nutritics.com/company/careers/
GET https://www.thriveglobal.com/hiring/ -> 404  final=https://thriveglobal.com/hiring
GET https://jobs.blizzard.com/all -> 200  final=https://careers.blizzard.com/global/en
POST (workday) https://eventmaster.wd1.myworkdayjobs.com/wday/cxs/eventmaster/careers/jobs -> 422
GET https://www.teamtalk.com/about/careers/ -> 404  final=https://www.teamtalk.com/about/careers/
API personio https://instat-sport.jobs.personio.com/search.json -> 403
POST (workday) https://eventmaster.wd1.myworkdayjobs.com/wday/cxs/eventmaster/jobs/jobs -> 422
GET https://www.teamtalk.com/company/careers/ -> 404  final=https://www.teamtalk.com/company/careers/
GET https://www.thriveglobal.com/team/careers/ -> 404  final=https://thriveglobal.com/team/careers
POST (workday) https://brs-golf.wd5.myworkdayjobs.com/wday/cxs/brs-golf/brs-golf/jobs -> 422
GET https://www.blizzard.com/careers/ -> 404  final=https://www.blizzard.com/en-us/careers/
POST (workday) https://pundit-arena.wd1.myworkdayjobs.com/wday/cxs/pundit-arena/pundit-arena/jobs -> 422
GET https://www.blizzard.com/jobs/ -> 404  final=https://www.blizzard.com/en-us/jobs/
POST (workday) https://eventmaster.wd2.myworkdayjobs.com/wday/cxs/eventmaster/eventmaster/jobs -> ERROR Cannot connect to host eventmaster.wd2.myworkdayjobs.com:443 ssl:default [getaddrinfo failed]
POST (workday) https://eventmaster.wd2.myworkdayjobs.com/wday/cxs/eventmaster/eventmasterjobs/jobs -> ERROR Cannot connect to host eventmaster.wd2.myworkdayjobs.com:443 ssl:default [getaddrinfo failed]
POST (workday) https://eventmaster.wd2.myworkdayjobs.com/wday/cxs/eventmaster/eventmaster-jobs/jobs -> ERROR Cannot connect to host eventmaster.wd2.myworkdayjobs.com:443 ssl:default [getaddrinfo failed]
POST (workday) https://eventmaster.wd2.myworkdayjobs.com/wday/cxs/eventmaster/careers/jobs -> ERROR Cannot connect to host eventmaster.wd2.myworkdayjobs.com:443 ssl:default [getaddrinfo failed]
POST (workday) https://eventmaster.wd2.myworkdayjobs.com/wday/cxs/eventmaster/jobs/jobs -> ERROR Cannot connect to host eventmaster.wd2.myworkdayjobs.com:443 ssl:default [getaddrinfo failed]
GET https://www.blizzard.com/join/ -> 404  final=https://www.blizzard.com/en-us/join/
GET https://www.blizzard.com/join-us/ -> 404  final=https://www.blizzard.com/en-us/join-us/
POST (workday) https://nutritics.wd1.myworkdayjobs.com/wday/cxs/nutritics/nutritics/jobs -> 422
GET https://www.blizzard.com/work-with-us/ -> 404  final=https://www.blizzard.com/en-us/work-with-us/
POST (workday) https://brs-golf.wd5.myworkdayjobs.com/wday/cxs/brs-golf/brs-golfjobs/jobs -> 422
GET https://www.blizzard.com/open-positions/ -> 404  final=https://www.blizzard.com/en-us/open-positions/
GET https://www.thriveglobal.com/about/careers/ -> 404  final=https://thriveglobal.com/about/careers
GET https://www.blizzard.com/hiring/ -> 404  final=https://www.blizzard.com/en-us/hiring/
POST (workday) https://eventmaster.wd3.myworkdayjobs.com/wday/cxs/eventmaster/eventmaster/jobs -> 422
GET https://www.blizzard.com/team/careers/ -> 404  final=https://www.blizzard.com/en-us/team/careers/
POST (workday) https://nutritics.wd1.myworkdayjobs.com/wday/cxs/nutritics/nutriticsjobs/jobs -> 422
POST (workday) https://pundit-arena.wd1.myworkdayjobs.com/wday/cxs/pundit-arena/pundit-arenajobs/jobs -> 422
GET https://www.blizzard.com/about/careers/ -> 404  final=https://www.blizzard.com/en-us/about/careers/
POST (workday) https://eventmaster.wd3.myworkdayjobs.com/wday/cxs/eventmaster/eventmasterjobs/jobs -> 422
POST (workday) https://teamtalk.wd1.myworkdayjobs.com/wday/cxs/teamtalk/teamtalk/jobs -> 422
POST (workday) https://brs-golf.wd5.myworkdayjobs.com/wday/cxs/brs-golf/brs-golf-jobs/jobs -> 422
GET https://www.blizzard.com/company/careers/ -> 404  final=https://www.blizzard.com/en-us/company/careers/

=== SECOND PASS [28/36] Egan Concepts (http://www.egan.com) ===
POST (workday) https://eventmaster.wd3.myworkdayjobs.com/wday/cxs/eventmaster/eventmaster-jobs/jobs -> 422
POST (workday) https://nutritics.wd1.myworkdayjobs.com/wday/cxs/nutritics/nutritics-jobs/jobs -> 422
POST (workday) https://pundit-arena.wd1.myworkdayjobs.com/wday/cxs/pundit-arena/pundit-arena-jobs/jobs -> 422
POST (workday) https://teamtalk.wd1.myworkdayjobs.com/wday/cxs/teamtalk/teamtalkjobs/jobs -> 422
GET https://www.thriveglobal.com/company/careers/ -> 404  final=https://thriveglobal.com/company/careers

=== SECOND PASS [29/36] ClubSpot (http://www.clubspot.app) ===
API bamboohr https://instat-sport.bamboohr.com/careers/list -> 200
API bamboohr https://instat-sport.bamboohr.com/careers/list -> ERROR Expecting value: line 1 column 1 (char 0)
POST (workday) https://brs-golf.wd5.myworkdayjobs.com/wday/cxs/brs-golf/careers/jobs -> 422
POST (workday) https://eventmaster.wd3.myworkdayjobs.com/wday/cxs/eventmaster/careers/jobs -> 422
GET https://careers.egan.com -> ERROR ClientConnectorDNSError: Cannot connect to host careers.egan.com:443 ssl:default [getaddrinfo failed]
GET https://careers.egan.com/jobs -> ERROR ClientConnectorDNSError: Cannot connect to host careers.egan.com:443 ssl:default [getaddrinfo failed]
GET https://careers.clubspot.app -> ERROR ClientConnectorDNSError: Cannot connect to host careers.clubspot.app:443 ssl:default [getaddrinfo failed]
GET https://careers.clubspot.app/jobs -> ERROR ClientConnectorDNSError: Cannot connect to host careers.clubspot.app:443 ssl:default [getaddrinfo failed]
GET https://jobs.egan.com -> ERROR ClientConnectorDNSError: Cannot connect to host jobs.egan.com:443 ssl:default [getaddrinfo failed]
GET https://jobs.egan.com/all -> ERROR ClientConnectorDNSError: Cannot connect to host jobs.egan.com:443 ssl:default [getaddrinfo failed]
POST (workday) https://nutritics.wd1.myworkdayjobs.com/wday/cxs/nutritics/careers/jobs -> 422
POST (workday) https://teamtalk.wd1.myworkdayjobs.com/wday/cxs/teamtalk/teamtalk-jobs/jobs -> 422
POST (workday) https://pundit-arena.wd1.myworkdayjobs.com/wday/cxs/pundit-arena/careers/jobs -> 422
POST (workday) https://eventmaster.wd3.myworkdayjobs.com/wday/cxs/eventmaster/jobs/jobs -> 422
GET https://jobs.clubspot.app -> ERROR ClientConnectorDNSError: Cannot connect to host jobs.clubspot.app:443 ssl:default [getaddrinfo failed]
GET https://jobs.clubspot.app/all -> ERROR ClientConnectorDNSError: Cannot connect to host jobs.clubspot.app:443 ssl:default [getaddrinfo failed]
POST (workday) https://brs-golf.wd5.myworkdayjobs.com/wday/cxs/brs-golf/jobs/jobs -> 422
POST (workday) https://nutritics.wd1.myworkdayjobs.com/wday/cxs/nutritics/jobs/jobs -> 422
POST (workday) https://teamtalk.wd1.myworkdayjobs.com/wday/cxs/teamtalk/careers/jobs -> 422
POST (workday) https://pundit-arena.wd1.myworkdayjobs.com/wday/cxs/pundit-arena/jobs/jobs -> 422
POST (workday) https://nutritics.wd2.myworkdayjobs.com/wday/cxs/nutritics/nutritics/jobs -> ERROR Cannot connect to host nutritics.wd2.myworkdayjobs.com:443 ssl:default [getaddrinfo failed]
POST (workday) https://nutritics.wd2.myworkdayjobs.com/wday/cxs/nutritics/nutriticsjobs/jobs -> ERROR Cannot connect to host nutritics.wd2.myworkdayjobs.com:443 ssl:default [getaddrinfo failed]
POST (workday) https://nutritics.wd2.myworkdayjobs.com/wday/cxs/nutritics/nutritics-jobs/jobs -> ERROR Cannot connect to host nutritics.wd2.myworkdayjobs.com:443 ssl:default [getaddrinfo failed]
POST (workday) https://nutritics.wd2.myworkdayjobs.com/wday/cxs/nutritics/careers/jobs -> ERROR Cannot connect to host nutritics.wd2.myworkdayjobs.com:443 ssl:default [getaddrinfo failed]
POST (workday) https://nutritics.wd2.myworkdayjobs.com/wday/cxs/nutritics/jobs/jobs -> ERROR Cannot connect to host nutritics.wd2.myworkdayjobs.com:443 ssl:default [getaddrinfo failed]
GET https://www.clubspot.app/careers/ -> 404  final=https://www.clubspot.app/careers
API greenhouse https://boards-api.greenhouse.io/v1/boards/brs-golf/jobs -> 404
POST (workday) https://pundit-arena.wd2.myworkdayjobs.com/wday/cxs/pundit-arena/pundit-arena/jobs -> ERROR Cannot connect to host pundit-arena.wd2.myworkdayjobs.com:443 ssl:default [getaddrinfo failed]
POST (workday) https://pundit-arena.wd2.myworkdayjobs.com/wday/cxs/pundit-arena/pundit-arenajobs/jobs -> ERROR Cannot connect to host pundit-arena.wd2.myworkdayjobs.com:443 ssl:default [getaddrinfo failed]
POST (workday) https://pundit-arena.wd2.myworkdayjobs.com/wday/cxs/pundit-arena/pundit-arena-jobs/jobs -> ERROR Cannot connect to host pundit-arena.wd2.myworkdayjobs.com:443 ssl:default [getaddrinfo failed]
POST (workday) https://pundit-arena.wd2.myworkdayjobs.com/wday/cxs/pundit-arena/careers/jobs -> ERROR Cannot connect to host pundit-arena.wd2.myworkdayjobs.com:443 ssl:default [getaddrinfo failed]
POST (workday) https://pundit-arena.wd2.myworkdayjobs.com/wday/cxs/pundit-arena/jobs/jobs -> ERROR Cannot connect to host pundit-arena.wd2.myworkdayjobs.com:443 ssl:default [getaddrinfo failed]
GET https://www.clubspot.app/jobs/ -> 404  final=https://www.clubspot.app/jobs
POST (workday) https://teamtalk.wd1.myworkdayjobs.com/wday/cxs/teamtalk/jobs/jobs -> 422
GET https://www.clubspot.app/join/ -> 404  final=https://www.clubspot.app/join
POST (workday) https://teamtalk.wd2.myworkdayjobs.com/wday/cxs/teamtalk/teamtalk/jobs -> ERROR Cannot connect to host teamtalk.wd2.myworkdayjobs.com:443 ssl:default [getaddrinfo failed]
POST (workday) https://teamtalk.wd2.myworkdayjobs.com/wday/cxs/teamtalk/teamtalkjobs/jobs -> ERROR Cannot connect to host teamtalk.wd2.myworkdayjobs.com:443 ssl:default [getaddrinfo failed]
POST (workday) https://teamtalk.wd2.myworkdayjobs.com/wday/cxs/teamtalk/teamtalk-jobs/jobs -> ERROR Cannot connect to host teamtalk.wd2.myworkdayjobs.com:443 ssl:default [getaddrinfo failed]
POST (workday) https://teamtalk.wd2.myworkdayjobs.com/wday/cxs/teamtalk/careers/jobs -> ERROR Cannot connect to host teamtalk.wd2.myworkdayjobs.com:443 ssl:default [getaddrinfo failed]
POST (workday) https://teamtalk.wd2.myworkdayjobs.com/wday/cxs/teamtalk/jobs/jobs -> ERROR Cannot connect to host teamtalk.wd2.myworkdayjobs.com:443 ssl:default [getaddrinfo failed]
POST (workday) https://nutritics.wd3.myworkdayjobs.com/wday/cxs/nutritics/nutritics/jobs -> 422
GET https://www.clubspot.app/join-us/ -> 404  final=https://www.clubspot.app/join-us
POST (workday) https://pundit-arena.wd3.myworkdayjobs.com/wday/cxs/pundit-arena/pundit-arena/jobs -> 422
POST (workday) https://nutritics.wd3.myworkdayjobs.com/wday/cxs/nutritics/nutriticsjobs/jobs -> 422
GET https://www.clubspot.app/work-with-us/ -> 404  final=https://www.clubspot.app/work-with-us
POST (workday) https://pundit-arena.wd3.myworkdayjobs.com/wday/cxs/pundit-arena/pundit-arenajobs/jobs -> 422
POST (workday) https://eventmaster.wd5.myworkdayjobs.com/wday/cxs/eventmaster/eventmaster/jobs -> 422
POST (workday) https://teamtalk.wd3.myworkdayjobs.com/wday/cxs/teamtalk/teamtalk/jobs -> 422
POST (workday) https://nutritics.wd3.myworkdayjobs.com/wday/cxs/nutritics/nutritics-jobs/jobs -> 422
POST (workday) https://pundit-arena.wd3.myworkdayjobs.com/wday/cxs/pundit-arena/pundit-arena-jobs/jobs -> 422
API breezy https://instat-sport.breezy.hr/json -> 200
API breezy https://instat-sport.breezy.hr/json -> ERROR Expecting value: line 1 column 1 (char 0)
POST (workday) https://nutritics.wd3.myworkdayjobs.com/wday/cxs/nutritics/careers/jobs -> 422
POST (workday) https://teamtalk.wd3.myworkdayjobs.com/wday/cxs/teamtalk/teamtalkjobs/jobs -> 422
GET https://www.clubspot.app/open-positions/ -> 429  final=https://www.clubspot.app/open-positions/
POST (workday) https://pundit-arena.wd3.myworkdayjobs.com/wday/cxs/pundit-arena/careers/jobs -> 422
POST (workday) https://nutritics.wd3.myworkdayjobs.com/wday/cxs/nutritics/jobs/jobs -> 422
POST (workday) https://teamtalk.wd3.myworkdayjobs.com/wday/cxs/teamtalk/teamtalk-jobs/jobs -> 422
GET https://www.clubspot.app/hiring/ -> 429  final=https://www.clubspot.app/hiring/
POST (workday) https://pundit-arena.wd3.myworkdayjobs.com/wday/cxs/pundit-arena/jobs/jobs -> 422
POST (workday) https://eventmaster.wd5.myworkdayjobs.com/wday/cxs/eventmaster/eventmasterjobs/jobs -> 422
POST (workday) https://teamtalk.wd3.myworkdayjobs.com/wday/cxs/teamtalk/careers/jobs -> 422
POST (workday) https://teamtalk.wd3.myworkdayjobs.com/wday/cxs/teamtalk/jobs/jobs -> 422
GET https://www.clubspot.app/team/careers/ -> 429  final=https://www.clubspot.app/team/careers/
POST (workday) https://eventmaster.wd5.myworkdayjobs.com/wday/cxs/eventmaster/eventmaster-jobs/jobs -> 422
GET https://www.clubspot.app/about/careers/ -> 429  final=https://www.clubspot.app/about/careers/
POST (workday) https://instat.wd1.myworkdayjobs.com/wday/cxs/instat/instat/jobs -> 422
GET https://www.clubspot.app/company/careers/ -> 429  final=https://www.clubspot.app/company/careers/
POST (workday) https://nutritics.wd5.myworkdayjobs.com/wday/cxs/nutritics/nutritics/jobs -> 422
POST (workday) https://instat.wd1.myworkdayjobs.com/wday/cxs/instat/instatjobs/jobs -> 422
POST (workday) https://eventmaster.wd5.myworkdayjobs.com/wday/cxs/eventmaster/careers/jobs -> 422
POST (workday) https://instat.wd1.myworkdayjobs.com/wday/cxs/instat/instat-jobs/jobs -> 422
POST (workday) https://teamtalk.wd5.myworkdayjobs.com/wday/cxs/teamtalk/teamtalk/jobs -> 422
POST (workday) https://nutritics.wd5.myworkdayjobs.com/wday/cxs/nutritics/nutriticsjobs/jobs -> 422
POST (workday) https://pundit-arena.wd5.myworkdayjobs.com/wday/cxs/pundit-arena/pundit-arena/jobs -> 422
POST (workday) https://eventmaster.wd5.myworkdayjobs.com/wday/cxs/eventmaster/jobs/jobs -> 422
POST (workday) https://instat.wd1.myworkdayjobs.com/wday/cxs/instat/careers/jobs -> 422
POST (workday) https://clubspot.wd1.myworkdayjobs.com/wday/cxs/clubspot/clubspot/jobs -> 422
POST (workday) https://nutritics.wd5.myworkdayjobs.com/wday/cxs/nutritics/nutritics-jobs/jobs -> 422
API lever https://api.lever.co/v0/postings/brs-golf?mode=json -> 404
POST (workday) https://instat.wd1.myworkdayjobs.com/wday/cxs/instat/jobs/jobs -> 422
POST (workday) https://teamtalk.wd5.myworkdayjobs.com/wday/cxs/teamtalk/teamtalkjobs/jobs -> 422
POST (workday) https://pundit-arena.wd5.myworkdayjobs.com/wday/cxs/pundit-arena/pundit-arenajobs/jobs -> 422
POST (workday) https://clubspot.wd1.myworkdayjobs.com/wday/cxs/clubspot/clubspotjobs/jobs -> 422
POST (workday) https://nutritics.wd5.myworkdayjobs.com/wday/cxs/nutritics/careers/jobs -> 422
API greenhouse https://boards-api.greenhouse.io/v1/boards/eventmaster/jobs -> 404
POST (workday) https://clubspot.wd1.myworkdayjobs.com/wday/cxs/clubspot/clubspot-jobs/jobs -> 422
POST (workday) https://teamtalk.wd5.myworkdayjobs.com/wday/cxs/teamtalk/teamtalk-jobs/jobs -> 422
POST (workday) https://clubspot.wd1.myworkdayjobs.com/wday/cxs/clubspot/careers/jobs -> 422
POST (workday) https://pundit-arena.wd5.myworkdayjobs.com/wday/cxs/pundit-arena/pundit-arena-jobs/jobs -> 422
POST (workday) https://nutritics.wd5.myworkdayjobs.com/wday/cxs/nutritics/jobs/jobs -> 422
POST (workday) https://teamtalk.wd5.myworkdayjobs.com/wday/cxs/teamtalk/careers/jobs -> 422
POST (workday) https://clubspot.wd1.myworkdayjobs.com/wday/cxs/clubspot/jobs/jobs -> 422
POST (workday) https://teamtalk.wd5.myworkdayjobs.com/wday/cxs/teamtalk/jobs/jobs -> 422
API greenhouse https://boards-api.greenhouse.io/v1/boards/teamtalk/jobs -> 404
POST (workday) https://instat.wd2.myworkdayjobs.com/wday/cxs/instat/instat/jobs -> ERROR Cannot connect to host instat.wd2.myworkdayjobs.com:443 ssl:default [getaddrinfo failed]
POST (workday) https://instat.wd2.myworkdayjobs.com/wday/cxs/instat/instatjobs/jobs -> ERROR Cannot connect to host instat.wd2.myworkdayjobs.com:443 ssl:default [getaddrinfo failed]
POST (workday) https://instat.wd2.myworkdayjobs.com/wday/cxs/instat/instat-jobs/jobs -> ERROR Cannot connect to host instat.wd2.myworkdayjobs.com:443 ssl:default [getaddrinfo failed]
POST (workday) https://instat.wd2.myworkdayjobs.com/wday/cxs/instat/careers/jobs -> ERROR Cannot connect to host instat.wd2.myworkdayjobs.com:443 ssl:default [getaddrinfo failed]
POST (workday) https://instat.wd2.myworkdayjobs.com/wday/cxs/instat/jobs/jobs -> ERROR Cannot connect to host instat.wd2.myworkdayjobs.com:443 ssl:default [getaddrinfo failed]
API ashby https://api.ashbyhq.com/posting-api/job-board/brs-golf -> 404
API lever https://api.lever.co/v0/postings/teamtalk?mode=json -> 404
API lever https://api.lever.co/v0/postings/eventmaster?mode=json -> 404
API greenhouse https://boards-api.greenhouse.io/v1/boards/nutritics/jobs -> 404
POST (workday) https://clubspot.wd2.myworkdayjobs.com/wday/cxs/clubspot/clubspot/jobs -> ERROR Cannot connect to host clubspot.wd2.myworkdayjobs.com:443 ssl:default [getaddrinfo failed]
POST (workday) https://clubspot.wd2.myworkdayjobs.com/wday/cxs/clubspot/clubspotjobs/jobs -> ERROR Cannot connect to host clubspot.wd2.myworkdayjobs.com:443 ssl:default [getaddrinfo failed]
